Index,Subject,Course Number,Title,Section,CRN,Instructor,A,A-,A+,AU,B,B-,B+,C,C-,C+,D,D-,D+,E,F,I,N,P,PI,S,SI,U,W,WF,Course
667,SCLA,10200,Crit Think & Com II,1,12663,Purpura| Ashley M.,0.38,0.21,0.24,0,0,0,0.1,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,SCLA 10200
668,SCLA,10200,Crit Think & Com II,6,29662,Connaughton| Stacey L.,0.63,0.07,0,0,0.04,0,0.04,0,0.04,0.07,0,0.04,0,0,0.04,0,0,0,0,0,0,0,0.04,0,SCLA 10200
669,SCLA,10200,Crit Think & Com II,27,32029,Mayes| Amanda S.,0.5,0.09,0,0,0.09,0,0.05,0,0.05,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0.05,0,SCLA 10200
670,SCLA,10200,Crit Think & Com II,28,32030,Hamm| Lindsay M.,0.36,0.09,0.27,0,0.09,0.05,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,SCLA 10200
671,SCLA,10200,Crit Think & Com II,29,32031,Mann| Marcus L.,0.46,0.18,0,0,0,0.05,0.14,0.05,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0.05,0,SCLA 10200
672,SCLA,10200,Crit Think & Com II,30,32424,Mann| Marcus L.,0.74,0.09,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,SCLA 10200
673,SLHS,11500,Intro Comm Disorders,2,12960,Masters| Christi M.,0.09,0.18,0.18,0,0,0.18,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLHS 11500
674,SLHS,44900,Intro Cln Prac Com Dis,1,29096,Gritt| Anne M.,0.14,0.14,0.21,0,0.14,0,0.29,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLHS 44900
675,SLHS,51800,Counseling Slp & Aud,1,29157,Bauer Malandraki| Jaime L.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLHS 51800
676,SLHS,53300,Medical Speech-Lang Pathology,1,29294,Wetzel| Dawn E.,0.35,0.4,0.2,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLHS 53300
677,SLHS,54300,Literacy Disorders,1,29296,Greenwell| Charna T.,0.23,0.31,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLHS 54300
678,SLHS,64900,Slp Healthcare Extern,1,13853,Bauer Malandraki| Jaime L.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SLHS 64900
679,SOC,10000,Intro Sociology,8,10744,Kotanko| Adam,0.77,0.12,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,SOC 10000
680,SOC,10000,Intro Sociology,9,10560,Hamm| Lindsay M.,0.29,0.17,0.15,0,0.13,0.06,0.06,0,0.04,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0.02,0,SOC 10000
681,SOC,10000,Intro Sociology,19,30894,Mikoski| Charissa A.,0.74,0.12,0,0,0.03,0,0.05,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,SOC 10000
682,SOC,10000,Intro Sociology,20,31611,Bell| Mallory J.,0.17,0.11,0.28,0,0.17,0.06,0.11,0,0,0,0.06,0,0,0,0.06,0,0,0,0,0,0,0,0,0,SOC 10000
683,SOC,10000,Intro Sociology,21,31657,Rudel| Daniel G.,0.26,0.06,0.51,0,0.02,0,0.02,0,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0.04,0,SOC 10000
684,SOC,10000,Intro Sociology,22,31658,Kincaid| Reilly K.,0.14,0.04,0.64,0,0.02,0.02,0.05,0.04,0,0,0,0,0.02,0,0.02,0.02,0,0,0,0,0,0,0,0,SOC 10000
685,SOC,10000,Intro Sociology,31,33078,Rochford| Ellen G.,0.29,0.12,0.36,0,0.02,0.02,0.07,0,0,0.02,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0.02,0,SOC 10000
686,SOC,22000,Social Problems,5,29172,Frame| Nicole M.,0.49,0.24,0,0,0.03,0.06,0.15,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOC 22000
687,SOC,22000,Social Problems,6,29665,Hamm| Lindsay M.,0.17,0.07,0.45,0,0,0,0.03,0.05,0,0.03,0.02,0.03,0,0,0.1,0,0,0,0,0,0,0,0.03,0,SOC 22000
688,SOC,31000,Race And Ethnicity,1,31745,Hosier| Curtis D.,0.16,0.25,0.08,0,0.13,0.1,0.16,0.02,0.02,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0.02,0,SOC 31000
689,SOC,32400,Criminology,1,29023,Pawson| Mark P.,0.34,0.16,0.02,0,0.11,0.03,0.21,0.03,0,0.02,0,0,0.03,0,0.03,0,0,0,0,0,0,0,0.02,0,SOC 32400
690,SOC,32800,Criminal Justice,1,10929,Galloway| Scott D.,0.5,0.27,0,0,0.04,0.02,0.06,0,0,0.04,0,0,0.02,0,0.02,0.02,0,0,0,0,0,0,0,0,SOC 32800
691,SOC,33400,Urban Sociology,1,12224,Pawson| Mark P.,0.09,0.05,0.27,0,0.18,0.09,0.18,0,0,0,0.05,0,0,0,0.09,0,0,0,0,0,0,0,0,0,SOC 33400
692,SOC,35200,Drugs~Culture~&Society,1,31267,Pite| Renee,0.33,0.16,0,0,0.18,0.09,0.09,0.04,0.02,0.04,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,SOC 35200
693,SOC,38200,Intro Statistics In Sociology,1,20984,Zaborenko| Callie J.,0.15,0.08,0.23,0,0.03,0.15,0.05,0.03,0.03,0,0.05,0.03,0,0,0.05,0,0,0,0,0,0,0,0.13,0,SOC 38200
694,SOC,38300,Intro Research Methods In Soc,1,29025,Rudel| Daniel G.,0.22,0.17,0.11,0,0.17,0.06,0.06,0.06,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,SOC 38300
695,SOC,40200,Sociological Theory,1,29701,Frase| Robert T.,0.38,0,0.44,0,0,0,0.13,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOC 40200
696,SOC,42900,Sociology Of Protest,1,31268,Hudgens| Baylee D.,0.15,0.08,0.23,0,0,0.15,0.08,0.08,0,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0,0.08,0,SOC 42900
697,SPAN,10100,Spanish Level I,3,12121,Zanelli| Dafne,0.31,0.13,0.13,0,0.06,0.19,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,SPAN 10100
698,SPAN,10100,Spanish Level I,4,29013,Papiashvili| Megi,0.28,0.22,0.11,0,0.22,0,0,0,0,0.06,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,SPAN 10100
699,SPAN,10200,Spanish Level II,4,12127,Gomez Alzate| Edier,0.64,0.07,0,0,0,0,0.14,0,0.07,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,SPAN 10200
700,SPAN,10200,Spanish Level II,5,29014,Brito Santos| Thiago,0.14,0.27,0,0,0.14,0.14,0.05,0.05,0.09,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0,SPAN 10200
701,SPAN,10200,Spanish Level II,6,32445,Solano Escobar| Laura M.,0.33,0.17,0,0,0.17,0,0.25,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPAN 10200
702,SPAN,20100,Spanish Level III,4,14508,Gary-Camargo| Gabriel E.,0.65,0.18,0,0,0.06,0,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPAN 20100
703,SPAN,20100,Spanish Level III,7,30046,Parra| Santiago,0.33,0.2,0,0,0.07,0,0.07,0.13,0,0.13,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,SPAN 20100
704,SPAN,20100,Spanish Level III,9,30391,Perez de Jesus| Jorge D.,0.37,0.26,0,0,0.16,0,0.05,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPAN 20100
705,SPAN,20100,Spanish Level III,10,31458,Quiroga Varon| Jhon H.,0.18,0.23,0,0,0.14,0.05,0,0.14,0.09,0,0,0,0,0,0.09,0,0.05,0,0,0,0,0,0.05,0,SPAN 20100
706,SPAN,20100,Spanish Level III,11,32446,Carmona| Anderson C.,0.12,0.18,0,0,0.12,0.12,0.24,0.12,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,SPAN 20100
707,SPAN,20200,Spanish Level IV,4,14509,Aubeneau| Nelida,0.19,0.14,0,0,0.14,0.05,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0.1,0,SPAN 20200
708,SPAN,20200,Spanish Level IV,5,15064,Reyes| Nancy J.,0.14,0.18,0,0,0.14,0.18,0.09,0.09,0.05,0,0.05,0,0,0,0.09,0,0,0,0,0,0,0,0,0,SPAN 20200
709,SPAN,20200,Spanish Level IV,6,31459,Guzman Ruiz| Miluska,0.1,0.1,0,0,0.29,0.24,0.14,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,SPAN 20200
710,SPAN,24100,Intro To Hispanic Lit,1,12130,Rodríguez de jesús| Alejandro,0.15,0.23,0.23,0,0.15,0.08,0,0,0,0,0.08,0,0,0,0.08,0,0,0,0,0,0,0,0,0,SPAN 24100
711,SPAN,30100,Spanish Level V,2,14481,Paez Urbano| Kely Y.,0.14,0.14,0,0.07,0.21,0.21,0,0.07,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.07,0,SPAN 30100
712,SPAN,30200,Spanish Level VI,1,31461,Encarnacion Nunez| Stalin A.,0.33,0,0,0,0.17,0.25,0.17,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPAN 30200
713,SPAN,32100,Intro Spanish For Professions,1,29019,Borba| Debora M.,0.2,0.2,0.07,0,0.27,0,0.13,0,0.07,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,SPAN 32100
714,SPAN,32100,Intro Spanish For Professions,2,31462,Pina Palacio| Lorena,0.38,0.31,0.13,0,0.13,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPAN 32100
715,SPAN,32500,Spanish Engineering Technology,1,12139,Rios-Rojas| Gabriel O.,0.29,0.21,0.43,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPAN 32500
716,STAT,11300,Statistics & Society,6,22870,Crabill| Cheryl L.,0.23,0.1,0.03,0,0.18,0.03,0.05,0.15,0.03,0.08,0.03,0,0,0,0.03,0,0,0,0,0,0,0,0.08,0,STAT 11300
717,STAT,19000,Data Analysis And Applications,1,13009,Ward| Mark D.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.95,0,0,0,0,0,0,STAT 19000
718,STAT,30100,Elem Stat Meth,1,29253,Loria| Jorge E.,0.21,0,0.05,0,0.16,0,0.11,0.16,0,0.16,0.11,0,0,0,0,0,0,0,0,0,0,0,0.05,0,STAT 30100
719,STAT,30100,Elem Stat Meth,Y01,13978,Munson| Christina E.,0.22,0.01,0,0,0.26,0.01,0.05,0.15,0,0.02,0.03,0,0.02,0,0.12,0,0,0.01,0,0,0,0,0.09,0,STAT 30100
720,STAT,30301,Prob & Stat For Business,2,32032,Porterfield| Pamela F.,0.07,0,0.02,0,0.24,0.02,0.02,0.17,0.05,0,0.22,0,0,0,0.1,0,0,0,0,0,0,0,0.07,0,STAT 30301
721,STAT,35000,Intro To Statistics,3,24109,Shin| Halin,0.23,0.05,0.07,0,0.16,0.11,0.1,0.01,0.04,0.06,0.01,0.01,0.02,0,0.07,0,0,0,0,0,0,0,0.07,0,STAT 35000
722,STAT,41600,Probability,1,24293,Noack| Christian J.,0.07,0,0,0,0.07,0.29,0.21,0,0,0.21,0,0.07,0,0,0.07,0,0,0,0,0,0,0,0,0,STAT 41600
723,STAT,41600,Probability,2,30246,Noack| Christian J.,0.07,0.07,0.04,0,0.18,0.18,0.11,0.07,0.07,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,STAT 41600
724,STAT,50300,Stat Methods Biology,Y01,24406,Xing| Yan,0.07,0.02,0.05,0,0.19,0.07,0.1,0.17,0,0.1,0.07,0.02,0.02,0,0.07,0,0,0,0,0,0,0,0.05,0,STAT 50300
725,STAT,51100,Statistical Methods,3,29256,Chakraborty| Piyas,0.16,0.06,0.06,0.01,0.12,0.09,0.1,0.1,0.05,0.06,0.03,0.01,0.01,0,0.06,0.01,0.01,0,0,0,0,0,0.06,0,STAT 51100
726,STAT,51200,Appl Regr Analysis,Y01,13178,Qin| Tiantian,0.1,0.01,0.08,0.01,0.37,0.06,0.03,0.07,0.03,0.06,0.03,0,0.06,0,0.03,0,0,0.01,0,0,0,0,0.07,0,STAT 51200
727,STAT,51400,Design Of Experiment,1,10128,Glubokov| Andrey,0.3,0,0.1,0,0.2,0.05,0.1,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.2,0,STAT 51400
728,STAT,59000,Internship Seminar,1,13160,Xie| Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,STAT 59000
729,TECH,12000,Design Thinking In Technology,3,22373,Kotla| Bhavana,0.64,0.11,0,0,0.14,0.03,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TECH 12000
730,TECH,12000,Design Thinking In Technology,5,13805,Rivera| Ralph L.,0.83,0.06,0,0,0.03,0.03,0,0,0.03,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,TECH 12000
731,TECH,12000,Design Thinking In Technology,26,32636,Will Pinto| Christian D.,0.68,0.14,0,0,0.05,0.05,0,0.05,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,TECH 12000
732,TECH,19900,Polytechnic Success Seminar,2,32488,Munguia| Antonia,0.29,0,0.43,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TECH 19900
733,TECH,19900,Spec Topics In Tech,1,31810,Gan| Dongming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TECH 19900
734,TECH,39699,Prof Practice Internship,CG1,20718,Rasche| Nancy J.,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,TECH 39699
735,TECH,69500,Graduate Professional Practice,1,16594,Newton| Kathryne A.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TECH 69500
736,TECH,69500,Graduate Professional Practice,3,12851,Elwakil| Emad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.08,0,0,0,TECH 69500
737,TLI,11200,Foundations Of Org Leadership,13,32033,Abdinoor| Julie M.,0.78,0,0,0,0.12,0,0,0.03,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,TLI 11200
738,TLI,11200,Foundations Of Org Leadership,14,32199,Abdinoor| Julie M.,0.71,0,0,0,0.23,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,TLI 11200
739,TLI,15200,Business Prin Org Leadership,11,31997,Scott| Regena L.,0.6,0,0,0,0.26,0,0,0.09,0,0,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,TLI 15200
740,TLI,21300,Project Management,1,12665,Dunlop| Steven R.,0.6,0.04,0,0,0.04,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,TLI 21300
741,VCS,61000,Clinical Training,1,14130,Scott-Moncrieff| Joanna C.,0.59,0.09,0,0,0,0,0.29,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VCS 61000
742,VCS,61000,Clinical Training,42,27283,Scott-Moncrieff| Joanna C.,0.46,0.09,0,0,0,0.09,0.18,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,VCS 61000
743,VCS,63000,Cur Topic Vet Clin Sci,15,16457,Scott-Moncrieff| Joanna C.,0.82,0.12,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,VCS 63000
744,VCS,86100,Small Animal Medicine I,2,14074,Parnell| Nolie K.,0.55,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VCS 86100
745,VIP,17920,First Year Part In VIP,53,30645,Dustker| Srinivas Mohan,0.9,0,0,0,0.02,0,0.02,0.02,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,VIP 17920
746,VM,24900,Clinical Rotations III,1,20742,Brown| Chad R.,0.73,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,VM 24900
747,VM,24900,Clinical Rotations III,2,20896,Brown| Chad R.,0.71,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VM 24900
748,VM,39000,Practicum,1,14051,Brown| Chad R.,0.04,0.04,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VM 39000
749,VM,45000,Animal Emerg-Disaster Mgmt,1,12251,Smith| Jennifer R.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VM 45000
750,WGSS,28000,Women's Studies: An Introductn,1,32034,Frazier| Allison P.,0.2,0.2,0,0,0.2,0.07,0.13,0,0,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0.07,0,WGSS 28000
751,WGSS,28000,Women's Studies: An Introductn,Y06,27529,Parker| Caitlyn N.,0.03,0,0.87,0,0,0,0,0,0,0.03,0.03,0,0,0,0.03,0,0,0,0,0,0,0,0,0,WGSS 28000
